posx0	posy0	posz0	velx0	vely0	velz0
0.001994421428571428	-0.019909014285714285	0.03900138571428571	-0.032412195121951246	-0.02198432055749117	0.14719163763066215
0.0017213635714285712	-0.020070342857142855	0.040236299999999996	-0.03329973867595816	-0.01967421602787438	0.1505993031358881
0.001441735857142857	-0.020213085714285713	0.04149955714285714	-0.0341009407665505	-0.017407665505226582	0.15405574912892034
0.0012179584285714285	-0.020491514285714284	0.04293011428571428	-0.027289930313588864	-0.03395470383275267	0.17445818815330916
0.0009889505714285713	-0.02076134285714286	0.04438661428571428	-0.027927787456445998	-0.032905923344948095	0.177621951219513
0.0008163637142857142	-0.020868528571428572	0.045722914285714275	-0.02104717770034843	-0.013071428571428434	0.16296341463414535
0.0006676511428571428	-0.020960571428571422	0.04694062857142857	-0.018135679442508712	-0.01122473867595735	0.1485017421602798
0.0005164644457142857	-0.021042342857142855	0.04817648571428572	-0.01843740209059233	-0.009972125435540626	0.15071428571428655
0.0003639650171428572	-0.021113742857142858	0.049432	-0.018597491289198603	-0.008707317073171064	0.1531114982578388
0.00020968258857142856	-0.021175857142857142	0.05070527142857142	-0.018814930313588857	-0.007574912891985866	0.15527700348431964
9.335864571428572e-05	-0.021114714285714282	0.05190545714285714	-0.01418584668989547	0.007456445993031745	0.1463641114982586
-2.0842640000000005e-05	-0.02104112857142857	0.053115599999999985	-0.013926986062717773	0.008973867595818471	0.14757839721254234
-0.00013301821142857142	-0.0209558	0.054337085714285714	-0.013679947735191638	0.01040592334494759	0.14896167247386943
-0.00024309835428571423	-0.02085937142857143	0.05556824285714286	-0.013424407665505223	0.011759581881532956	0.15014111498257884
-0.00035236937142857144	-0.020754028571428572	0.056808257142857144	-0.013325733797909417	0.01284668989547049	0.1512212543554004
-0.0004602018	-0.020640342857142856	0.05805568571428572	-0.013150296167247385	0.01386411149825807	0.15212543554006988
-0.0005661373714285715	-0.020519557142857144	0.059309685714285715	-0.01291897212543555	0.014729965156794169	0.15292682926829249
-0.0007694717142857143	-0.020368585714285712	0.0609928	-0.024796871080139376	0.01841114982578434	0.2052578397212543
-0.0009744582857142857	-0.020219242857142855	0.06268357142857142	-0.02499836236933797	0.018212543554006942	0.20619163763066126
-0.0011795172857142855	-0.020074142857142856	0.06437862857142858	-0.025007195121951202	0.017695121951219358	0.2067142857142874
-0.0013840974285714285	-0.019935985714285714	0.06607647142857143	-0.024948797909407686	0.016848432055749107	0.20705400696864
-0.0014595397142857143	-0.019800585714285713	0.06794862857142857	-0.009200278745644608	0.016512195121951317	0.2283118466898954
-0.0015292099999999998	-0.0196805	0.0698226	-0.00849637630662019	0.014644599303135716	0.22853310104529642
-0.0015927714285714283	-0.01957852857142857	0.07169668571428571	-0.007751393728222991	0.012435540069686725	0.22854703832752582
-0.0016565242857142857	-0.019480942857142858	0.07309397142857142	-0.007774738675958218	0.01190069686411112	0.17040069686411125
-0.0017165285714285713	-0.0193954	0.07449075714285713	-0.007317595818815314	0.010432055749128982	0.1703397212543551
-0.0017738085714285715	-0.01932377142857143	0.07588461428571427	-0.0069853658536585695	0.008735191637630707	0.16998257839721234
-0.0018294300000000002	-0.0192666	0.0772737	-0.006783101045296174	0.00697212543554025	0.16940069686411297
-0.0017401281428571429	-0.0192023	0.07868092857142857	0.010890470383275282	0.00784146341463412	0.171613240418118
-0.0016450177142857143	-0.01914708571428571	0.0800848	0.011598832752613244	0.006733449477352063	0.17120383275261336
-0.0015436915714285712	-0.019101842857142858	0.08148495714285714	0.012356846689895503	0.005517421602787088	0.17075087108013928
-0.0014348272857142856	-0.019066871428571427	0.08288338571428572	0.013276132404181164	0.004264808362369517	0.170540069686412
-0.0013203701428571427	-0.019041942857142856	0.08427858571428572	0.01395818815331011	0.003040069686411168	0.17014634146341456
-0.0012004501428571428	-0.019027199999999998	0.08567047142857143	0.014624390243902432	0.0017979094076656474	0.16974216027874506
-0.0010739544285714286	-0.01902265714285714	0.08705981428571427	0.015426306620209057	0.0005540069686410284	0.1694320557491274
-0.0008076162857142856	-0.018879071428571426	0.08852959999999999	0.03248026132404183	0.01751045296167263	0.17924216027874576
-0.0005283267142857143	-0.01874025714285714	0.08999718571428571	0.0340597038327526	0.016928571428571532	0.17897386759581968
-0.0002350442857142857	-0.018606028571428568	0.0914632857142857	0.03576614982578399	0.016369337979094057	0.17879268292682904
7.247285714285709e-05	-0.01847658571428571	0.09292747142857143	0.03750209059233449	0.01578571428571429	0.17855923344947816
0.0003946285714285714	-0.018352042857142856	0.09438992857142858	0.039287282229965165	0.015188153310104271	0.17834843205575088
0.0007306014285714284	-0.018231142857142855	0.09585185714285716	0.040972299651567935	0.014743902439024414	0.17828397212543567
0.0013400999999999999	-0.018068785714285714	0.09762988571428571	0.07432909407665507	0.019799651567944047	0.21683275261323884
0.0015689057142857141	-0.018083357142857144	0.09913874285714283	0.02790313588850174	-0.001777003484320703	0.1840069686411119
0.0018047614285714281	-0.01810305714285714	0.10065241428571427	0.02876289198606269	-0.002402439024389939	0.18459407665505326
0.0020463114285714282	-0.018128028571428572	0.10217035714285713	0.029457317073170747	-0.0030452961672476162	0.18511498257839817
0.0022941242857142854	-0.018157728571428573	0.10369304285714286	0.030221080139372827	-0.003621951219512264	0.18569337979094194
0.002548702857142857	-0.018191885714285715	0.10522127142857143	0.03104616724738679	-0.00416550522648082	0.18636933797909486
0.0028108499999999997	-0.018230957142857142	0.10675428571428569	0.03196916376306619	-0.004764808362369087	0.18695296167247039
0.00299227	-0.0182424	0.10824271428571428	0.022124390243902475	-0.0013954703832752549	0.18151567944251037
0.0031764828571428567	-0.018253814285714286	0.10973357142857143	0.02246498257839716	-0.001391986062717905	0.18181184668989697
0.0033646828571428566	-0.018268557142857144	0.11122757142857143	0.022951219512195115	-0.0017979094076656474	0.18219512195121898
0.0035564914285714285	-0.018284742857142856	0.11272471428571428	0.023391289198606332	-0.0019738675958185774	0.18257839721254265
0.0037527442857142857	-0.018300642857142856	0.11422600000000001	0.02393327526132405	-0.001939024390243811	0.18308362369338207
0.003953041428571428	-0.018315585714285713	0.115731	0.024426480836236913	-0.0018222996515679416	0.18353658536585277
0.004157532857142857	-0.018328742857142855	0.11724014285714285	0.02493797909407666	-0.0016045296167246995	0.18404181184668877
0.004189828571428571	-0.01844957142857143	0.11856199999999999	0.00393850174216022	-0.01473519163763104	0.16120209059233398
0.004221752857142857	-0.018571814285714285	0.11987771428571427	0.0038932055749129816	-0.014907665505226196	0.16045296167247333
0.004254982857142857	-0.018693014285714286	0.12118714285714284	0.004052439024390189	-0.014780487804878277	0.15968641114982593
0.0042901	-0.01881187142857143	0.12249157142857142	0.004282578397212572	-0.014494773519163754	0.15907665505226604
0.004325648571428572	-0.018927471428571426	0.12379128571428571	0.004335191637630711	-0.014097560975609387	0.15850174216027965
0.004363242857142857	-0.019038714285714287	0.12508657142857144	0.004584668989547042	-0.013566202090592824	0.15796167247386844
0.00418832	-0.019127042857142857	0.1264812857142857	-0.021332055749128987	-0.010771777003484119	0.17008710801393623
0.0040129785714285715	-0.019174585714285715	0.12779714285714283	-0.021383101045296126	-0.005797909407665587	0.1604703832752584
0.0038304442857142857	-0.019215014285714285	0.12911314285714284	-0.022260278745644613	-0.004930313588849968	0.16048780487805023
0.0036401514285714282	-0.01924797142857143	0.130429	-0.0232064459930314	-0.004019163763066632	0.16047038327526178
0.00344338	-0.019274157142857143	0.13174257142857143	-0.023996515679442495	-0.003193379790940479	0.16019163763066366
0.00324163	-0.019294242857142856	0.1330537142857143	-0.02460365853658533	-0.0024494773519162755	0.15989547038327706
0.003034057142857143	-0.019307842857142855	0.13436228571428568	-0.0253137630662021	-0.0016585365853657354	0.1595818815330953
0.0030427571428571424	-0.0193572	0.13571114285714286	0.0010609756097560376	-0.006019163763066601	0.16449477351916825
0.0030527542857142855	-0.01940261428571428	0.13705542857142858	0.00121916376306623	-0.00553832752613161	0.1639372822299652
0.0030658328571428572	-0.01944412857142857	0.13839442857142858	0.0015949477351916706	-0.00506271777003518	0.16329268292683013
0.0030807714285714287	-0.019482614285714284	0.13972557142857142	0.0018217770034843286	-0.00469337979094088	0.16233449477351664
0.0030966714285714284	-0.0195169	0.14104999999999998	0.0019390243902438638	-0.00418118466898974	0.1615156794425073
0.003113372857142857	-0.019547314285714282	0.142366	0.002036759581881511	-0.0037090592334489683	0.16048780487805023
0.0031302114285714283	-0.01957305714285714	0.1436722857142857	0.0020534843205574985	-0.0031393728222998663	0.15930313588850054
0.0030546542857142855	-0.01955542857142857	0.14505271428571428	-0.009214285714285703	0.0021498257839719305	0.16834494773519368
0.0029760542857142857	-0.019531299999999998	0.14642885714285714	-0.009585365853658519	0.0029425087108015686	0.16782229965156753
0.0028957699999999998	-0.019502171428571427	0.14780028571428572	-0.009790766550522674	0.003552264808362308	0.16724738675958284
0.002813395714285714	-0.0194666	0.149169	-0.010045644599303127	0.0043379790940764	0.16691637630661937
0.002729478571428571	-0.01943131428571428	0.15037342857142857	-0.01023379790940768	0.00430313588850248	0.14688153310104618
0.0026413514285714285	-0.019383671428571426	0.15173542857142855	-0.010747212543553989	0.005810104529616311	0.16609756097560666
0.002472741428571429	-0.019314057142857142	0.15321442857142858	-0.020562195121951173	0.008489547038327399	0.180365853658541
0.00238444	-0.01925228571428571	0.15445942857142855	-0.010768466898954762	0.007533101045296401	0.1518292682926791
0.0022950271428571426	-0.019185199999999996	0.15569557142857143	-0.010904006968641125	0.008181184668989679	0.15074912891986345
0.002203348571428571	-0.019111942857142857	0.1569232857142857	-0.01118031358885019	0.008933797909407256	0.1497212543553996
0.0021099671428571427	-0.01903298571428571	0.15814199999999998	-0.011387979094076631	0.009628919860627718	0.14862369337978873
0.0020137742857142854	-0.01894208571428571	0.15951214285714285	-0.011730836236933816	0.011085365853658284	0.16709059233449702
0.0019165599999999999	-0.01884995714285714	0.160712	-0.011855400696864093	0.011235191637630669	0.14632404181184652
0.0017787528571428569	-0.01873082857142857	0.1619324285714286	-0.01680574912891988	0.014527874564459847	0.14883275261324325
0.0016346107142857142	-0.018601814285714287	0.16314557142857145	-0.017578310104529597	0.015733449477351502	0.14794425087108015
0.0014864454285714284	-0.01846128571428571	0.1643527142857143	-0.01806893728222998	0.0171376306620214	0.14721254355400626
0.0013328555714285713	-0.01830872857142857	0.16555285714285714	-0.018730470383275258	0.01860452961672444	0.14635888501742003
0.0011746162857142856	-0.01814372857142857	0.16674628571428568	-0.019297473867595817	0.020121951219512435	0.14554006968640731
0.001013282857142857	-0.017964114285714282	0.16793342857142857	-0.019674808362369345	0.021904181184669164	0.14477351916376668
0.0008496622857142856	-0.01777132857142857	0.16911414285714285	-0.019953728222996514	0.023510452961672115	0.14398954703832745
0.0007165188142857142	-0.01753788571428571	0.17022914285714286	-0.01623700871080139	0.028468641114982995	0.13597560975609818
0.000585164	-0.017290171428571425	0.17133571428571429	-0.016018879790940764	0.030209059233449412	0.1349477351916377
0.0004542535714285714	-0.017028214285714285	0.17243342857142854	-0.01596468641114983	0.03194599303135848	0.1338675958188119
0.0003251375	-0.016751199999999997	0.17352371428571428	-0.01574586236933798	0.03378222996515708	0.1329616724738705
0.0001994494857142857	-0.016459871428571426	0.17460685714285712	-0.015327806620209062	0.03552787456445995	0.13209059233449247
7.57744857142857e-05	-0.0161554	0.1756822857142857	-0.015082317073170735	0.03713066202090555	0.1311498257839742
-0.00010004294285714284	-0.015852599999999998	0.17689485714285713	-0.021441149825783972	0.03692682926829298	0.14787456445992977
-0.00018774332857142856	-0.01560232857142857	0.17801128571428573	-0.010695168989547041	0.0305209059233449	0.1361498257839758
-0.00026841894285714287	-0.015344271428571426	0.17912085714285714	-0.009838489547038332	0.031470383275261415	0.13531358885017125
-0.0003416366571428571	-0.015079942857142856	0.18022242857142856	-0.008928989547038321	0.03223519163763056	0.1343379790940761
-0.0004057011571428571	-0.01481172857142857	0.18131514285714284	-0.007812743902439028	0.03270905923344937	0.1332578397212537
-0.0004615007142857143	-0.014539185714285714	0.18239914285714284	-0.006804824041811851	0.03323693379790943	0.13219512195121974
-0.0005078058571428572	-0.014263614285714285	0.18347485714285713	-0.005646968641114989	0.033606271777003524	0.1311846689895477
-0.0004291435285714286	-0.014059571428571428	0.18458471428571427	0.009592966898954709	0.024883275261323962	0.13534843205574815
-0.00034022571428571433	-0.013854142857142857	0.18569385714285713	0.01084363588850174	0.025052264808362402	0.1352613240418127
-0.00023866457142857143	-0.013649357142857142	0.18680171428571427	0.012385505226480844	0.024973867595818863	0.1351045296167235
-0.00012485085714285715	-0.013445485714285714	0.18790914285714283	0.013879721254355402	0.02486236933797902	0.13505226480836158
-1.006428571428573e-06	-0.013241357142857143	0.18901657142857142	0.015102979094076659	0.024893728222996434	0.13505226480836496
0.0001334087142857143	-0.013037628571428572	0.19012414285714285	0.0163920905923345	0.024844947735191632	0.13506968641115003
0.00027787885714285714	-0.012834271428571428	0.19123185714285712	0.017618310104529616	0.024799651567944395	0.13508710801393506
0.0005583702428571429	-0.012456814285714284	0.19233214285714284	0.03420626655052266	0.04603135888501756	0.1341811846689903
0.0008500534285714286	-0.012070471428571428	0.19342785714285712	0.03557112020905923	0.047114982578397115	0.13362369337979066
0.0011507962857142855	-0.011673914285714284	0.1945202857142857	0.036675958188153286	0.048360627177700406	0.1332229965156802
0.001458296	-0.011267581428571427	0.1956098571428571	0.037499965156794456	0.049552787456446014	0.13287456445992832
0.001773372	-0.010850465714285714	0.19669628571428568	0.0384239024390244	0.050867770034843066	0.1324912891986063
0.002094403714285714	-0.01042213857142857	0.19777928571428569	0.03915020905923339	0.0522350174216029	0.1320731707317074
0.002602194285714286	-0.009979648571428572	0.19904185714285716	0.061925679442508805	0.053962195121951044	0.15397212543554561
0.0029322999999999997	-0.009610651428571426	0.200127	0.04025679442508705	0.044999651567944596	0.1323344947735171
0.0032670157142857138	-0.009235431428571427	0.20120942857142857	0.04081898954703831	0.04575853658536574	0.13200348432055703
0.0036124171428571425	-0.008863252857142857	0.20229742857142857	0.04212212543554009	0.04538763066202076	0.132682926829269
0.003965838571428571	-0.008488177142857142	0.20338457142857141	0.04310017421602791	0.045740940766550574	0.13257839721254175
0.004326907142857142	-0.008111398571428572	0.20447185714285715	0.044032752613240383	0.04594860627177691	0.13259581881533355
0.0046945885714285715	-0.00773334	0.20555985714285713	0.04483919860627185	0.04610470383275265	0.1326829268292656
0.004896494285714285	-0.007371929999999999	0.20665457142857144	0.024622648083623605	0.0440743902439026	0.1335017421602817
0.00510155	-0.0070121185714285715	0.20775114285714283	0.02500679442508717	0.04387944250871065	0.13372822299651113
0.005307715714285714	-0.006653277142857143	0.20884771428571425	0.025142160278745645	0.043761149825783996	0.13372822299651452
0.0055380914285714285	-0.006232658571428571	0.21006585714285714	0.028094599303135914	0.05129494773519163	0.14855400696864512
0.0057686828571428565	-0.005810611428571429	0.21128257142857143	0.028120905923344878	0.051469163763066206	0.14837979094076748
0.005996667142857142	-0.0053862499999999995	0.2124972857142857	0.02780296167247381	0.051751393728223065	0.14813588850173945
0.006195744285714285	-0.004968051428571428	0.21368342857142855	0.024277700348432126	0.05099982578397218	0.14465156794425096
0.006382779999999999	-0.004533157142857142	0.2146745714285714	0.02280923344947735	0.05303588850174214	0.12087108013937284
0.006564625714285713	-0.004094217142857143	0.21565314285714285	0.022176306620209005	0.05352926829268289	0.11933797909407803
0.006743204285714286	-0.0036524985714285712	0.21662185714285712	0.021777874564460054	0.05386811846689896	0.11813588850173992
0.006889001428571428	-0.00326224	0.2174512857142857	0.017780139372822242	0.047592508710801375	0.10114982578397465
0.007028490000000001	-0.00286866	0.2182714285714286	0.017010801393728413	0.04799756097560978	0.1000174216027903
0.007181264285714285	-0.0025335285714285713	0.21905242857142856	0.018631010452961505	0.04086968641114983	0.09524390243902149
0.007352652857142857	-0.0021898314285714285	0.2198457142857143	0.02090104529616729	0.04191428571428571	0.09674216027874957
0.007514124285714286	-0.001844521857142857	0.22062914285714286	0.019691637630662083	0.04211092334494776	0.09554006968640806
0.007666888571428571	-0.0014983988571428573	0.22140357142857142	0.018629790940766496	0.04221012195121947	0.0944425087108006
0.007810147142857143	-0.0011510575714285714	0.2221688571428571	0.017470557491289198	0.04235869337979097	0.0933275261324013
0.00794584	-0.000802607	0.222927	0.016547909407665422	0.04249397212543554	0.09245644599303342
0.008073331428571428	-0.0004528112857142857	0.22367657142857142	0.015547735191637655	0.04265801393728224	0.0914111498257845
0.00808452857142857	-0.00013518928571428575	0.22441599999999998	0.0013655052264807358	0.03873439024390243	0.09017421602787289
0.008088932857142857	0.00018343599999999996	0.22515000000000002	0.0005371080139374169	0.03885674216027875	0.08951219512195613
0.008087742857142855	0.0005021235714285714	0.22587914285714286	-0.00014512195121970813	0.03886433797909408	0.08891986062717622
0.008080595714285713	0.0008213377142857142	0.22660385714285713	-0.0008716027874563168	0.038928554006968645	0.08837979094076501
0.008067181428571428	0.0011409507142857143	0.22732514285714284	-0.0016358885017421162	0.03897719512195123	0.08796167247386612
0.008045325714285715	0.001461270142857143	0.22804099999999994	-0.0026653310104528486	0.03906334494773521	0.08729965156793922
0.008016024285714286	0.0017822915714285712	0.22875257142857142	-0.0035733449477352466	0.039148954703832714	0.0867770034843266
0.008019287142857143	0.002188141	0.22952628571428568	0.00039790940766549945	0.049493832752613244	0.09435540069686178
0.008015481428571428	0.002597127142857143	0.23029757142857138	-0.0004641114982578941	0.04987635888501748	0.0940592334494752
0.008005104285714285	0.0030095214285714286	0.2310658571428571	-0.0012655052264809064	0.05029198606271775	0.09369337979094164
0.007987462857142857	0.003425377142857143	0.23183071428571425	-0.0021513937282228225	0.05071411149825787	0.09327526132404275
0.007964828571428571	0.00384513	0.2325928571428571	-0.0027602787456446473	0.051189372822299635	0.0929442508710793
0.007936477142857144	0.0042686457142857145	0.23335199999999998	-0.0034574912891985033	0.05164825783972129	0.09257839721254572
0.007866781428571428	0.004710998571428572	0.2342135714285714	-0.008499477351916522	0.053945470383275324	0.10506968641115047
0.007838511428571428	0.005169052857142857	0.23503899999999997	-0.0034475609756098027	0.05586027874564452	0.100662020905922
0.007804091428571428	0.005632711428571428	0.23586542857142856	-0.004197560975609685	0.056543728222996435	0.1007839721254377
0.007763867142857143	0.00610214	0.23669285714285712	-0.004905400696864114	0.057247386759581964	0.10090592334494664
0.007718937142857142	0.006576602857142857	0.23752199999999998	-0.005479268292682966	0.05786132404181182	0.10111498257839777
0.0076673757142857145	0.007056147142857143	0.2383512857142857	-0.006287979094076561	0.058481010452961786	0.10113240418118621
0.0076096428571428565	0.007540855714285714	0.2391815714285714	-0.007040592334494879	0.05911080139372813	0.10125435540069515
0.007633298571428571	0.008061815714285714	0.2399848571428571	0.002884843205574977	0.06353170731707318	0.09796167247386597
0.007655899999999999	0.00858648857142857	0.24079028571428568	0.00275627177700342	0.06398449477351895	0.09822299651567905
0.00767641	0.009114722857142857	0.24159599999999998	0.0025012195121951824	0.06441881533101074	0.09825783972125593
0.007694175714285715	0.009646222857142856	0.24240099999999998	0.0021665505226481823	0.0648170731707316	0.0981707317073171
0.007708938571428571	0.010181132857142856	0.24320514285714284	0.0018003484320556653	0.06523292682926825	0.09806620209059323
0.007721302857142858	0.010718744285714286	0.24400799999999997	0.001507839721254437	0.06556236933797933	0.09790940766550403
0.007732935714285715	0.011258108571428572	0.2448074285714286	0.00141864111498254	0.06577613240418123	0.09749128919861191
0.007579661428571428	0.011676371428571426	0.24560485714285712	-0.018691986062717873	0.05100766550522611	0.09724738675957713
0.007430955714285714	0.01202462857142857	0.24629714285714285	-0.01813484320557485	0.04247038327526146	0.08442508710801569
0.007265664285714285	0.012436814285714285	0.24708242857142856	-0.02015749128919865	0.050266550522648126	0.09576655052264764
0.007095499999999999	0.012845399999999998	0.24786242857142857	-0.020751742160278783	0.049827526132404085	0.09512195121951256
0.006920875714285714	0.013250142857142858	0.24863657142857143	-0.021295644599303117	0.04935888501742193	0.0944076655052271
0.0067417200000000005	0.0136508	0.24940385714285715	-0.02184825783972114	0.04886062717770019	0.09357142857142932
0.006479304285714286	0.014168400000000001	0.2502712857142857	-0.0002542195121951209	0.018455148083623696	0.1391006707317074
0.006322247142857142	0.014762042857142858	0.25105357142857143	-0.0003499860627177698	0.018817125435540073	0.13957767421602796
0.006152012857142857	0.015426299999999999	0.2519274285714285	-0.0005816289198606302	0.01948740418118467	0.13984283101045303
0.005989768571428571	0.01602912857142857	0.25269171428571424	-0.000795601045296168	0.02010784843205575	0.14002751742160285
0.005824995714285714	0.016636557142857143	0.25344614285714284	-0.0010111149825784004	0.02073109756097561	0.14020619337979107
0.005657665714285715	0.017248885714285712	0.25418971428571424	-0.0011460479094076677	0.021321785714285713	0.1402966027874565
0.005488411428571429	0.017865814285714286	0.2549242857142857	-0.001282154181184672	0.021915278745644598	0.14038152439024398
0.005351745714285714	0.018385271428571427	0.25560014285714283	-0.0013983893728223037	0.022449337979094076	0.14043064459930318
0.005212288571428572	0.018906028571428566	0.25626514285714286	-0.0012670853658536623	0.02288435540069686	0.1402408362369339
0.005070062857142858	0.019426899999999997	0.2569214285714285	-0.0011239590592334527	0.023306820557491288	0.1400252177700349
0.004926188571428571	0.019946242857142856	0.25757042857142853	-0.0009677778745644625	0.02371266550522648	0.13978421602787466
0.00478054	0.020464842857142857	0.2582112857142857	-0.0007833684668989566	0.024120034843205573	0.13959333623693393
0.004635058571428571	0.020981757142857143	0.2588442857142857	-0.0005808893728222993	0.024507630662020906	0.13938185540069697
0.00451563	0.021518342857142856	0.25970671428571424	-0.0003445479094076656	0.024886846689895468	0.1392903919860628
0.004428817142857143	0.022101671428571428	0.26060042857142857	-6.969163763066038e-05	0.025276263066202086	0.1392021777003485
0.004347217142857142	0.022680585714285714	0.2614964285714286	0.00022764895470383194	0.0256416637630662	0.13909713414634156
0.004271195714285714	0.023255742857142853	0.26239414285714285	0.0005473458188153307	0.02598324041811846	0.1389747299651569
0.00420064	0.023825071428571428	0.2632945714285714	0.000887775261324042	0.02630209059233449	0.1388356271777004
0.004136022857142857	0.024388242857142858	0.2641982857142857	0.0009859198606271776	0.02677844947735191	0.13877089721254365
0.004039098571428572	0.02501898571428571	0.2652638571428571	0.0010846933797909416	0.027285200348432053	0.1387008797909408
0.0039153314285714285	0.025624599999999997	0.26609771428571427	0.0011712865853658533	0.027764398954703826	0.13847337108013943
0.0038024657142857144	0.026158114285714282	0.26684342857142856	0.0012689647212543555	0.02818808362369337	0.1381750783972126
0.0036879099999999995	0.02668808571428571	0.2675878571428571	0.0013696183797909408	0.028598275261324035	0.13785871951219517
0.003568568571428571	0.027216042857142853	0.2683292857142857	0.001433298867595819	0.02908997386759581	0.1374385191637631
0.0034446014285714286	0.027742642857142855	0.26906771428571424	0.0014973480836236942	0.029575601045296163	0.1370006707317073
0.003315025714285714	0.028268142857142853	0.26980228571428566	0.0015235743902439031	0.029961385017421592	0.1366337630662021
0.0033948242857142854	0.028807571428571422	0.2705924285714285	0.0016629104529616728	0.030346428571428555	0.1363730487804878
0.003457778571428571	0.029410799999999994	0.27146114285714285	0.0017934842229965161	0.03076411149825783	0.136149181184669
0.0035177800000000003	0.030013914285714285	0.2723244285714286	0.0019230579163763077	0.031175400696864107	0.1359100174216028
0.003574957142857143	0.030617128571428568	0.2731807142857143	0.0020519966794425096	0.0315810888501742	0.13565575783972122
0.0036306814285714285	0.031219114285714285	0.27403085714285713	0.002156904135888502	0.03191087108013936	0.1354423170731707
0.003714134285714286	0.03188282857142857	0.2748217142857143	0.0022774249547038326	0.03227070557491289	0.13518665505226476
0.003794505714285714	0.03254711428571429	0.2756011428571428	0.002394831662020906	0.03262372822299653	0.13491710801393725
0.003694334285714285	0.033123599999999996	0.2761505714285714	0.00240087356097561	0.03291644599303136	0.13450141986062716
0.0036076942857142854	0.0336335	0.2766018571428571	0.002414672961672475	0.03316312717770035	0.13402048780487802
0.003519872857142857	0.034142071428571424	0.2770362857142857	0.0024268747909407667	0.033403911149825785	0.13352475609756093
0.003429565714285714	0.03464922857142857	0.27745485714285717	0.0024364043205574925	0.03363950348432056	0.13301534843205573
0.0033372942857142858	0.03515508571428571	0.2778568571428571	0.0025041256097560988	0.03385589721254355	0.13223418118466895
0.0031734514285714287	0.0356321	0.27831599999999995	0.00252921324041812	0.034055696864111494	0.13148318815331006
0.0030070814285714283	0.03610731428571428	0.2787605714285714	0.0025528040940766567	0.034256986062717765	0.13072069686411147
0.0028373099999999996	0.03658055714285714	0.2791902857142857	0.0025740289198606277	0.03446130662020905	0.12994744773519162
0.0026659885714285713	0.03705151428571428	0.279604	0.002515566027874566	0.03466591463414633	0.1290581533101045
0.002492648571428571	0.037519699999999996	0.28000257142857143	0.0024523527874564474	0.0348781707317073	0.12815851916376303
0.0023186428571428572	0.037985142857142856	0.28038542857142856	0.0023850087108013953	0.035099799651567926	0.1272492334494773
0.002145715714285714	0.038446742857142856	0.2807542857142857	0.0023184390243902453	0.035321759581881516	0.12662214285714282
0.0020404985714285715	0.038869999999999995	0.2811994285714286	0.0022908702090592343	0.03552768292682924	0.12604187282229967
0.0019395671428571427	0.03928724285714286	0.2816342857142857	0.0022642534843205584	0.035738423344947715	0.1254571167247387
0.0018467342857142856	0.039697871428571424	0.2820607142857143	0.0022415635888501746	0.03595394599303133	0.1248701306620209
0.0017600399999999998	0.04010201428571428	0.28247900000000004	0.0021342488675958186	0.03616116724738672	0.12426711672473872
0.001680782857142857	0.04049917142857143	0.28288928571428573	0.0020279271777003485	0.036369668989547015	0.1236612717770035
0.0016097314285714284	0.04088904285714286	0.2832921428571429	0.0019228189024390243	0.03657980836236932	0.12305316202090594
0.0016078657142857143	0.041275771428571424	0.28391285714285713	0.0018553006097560985	0.03679429442508709	0.12257894599303136
